DATAFLOW,FREQ,REF_AREA,DATA_TYPE,COICOP_2018,COICOP_CATEG,TOT_EQUI_EXPEND_QUANTILE,PURCH_BEHAVIOUR,NUMBER_HOUSEHOLD_COMP,HOUSEHOLD_TYPOLOGY,EDU_LEV_REFPERS,LABPROF_STATUS_B_REF,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_COICOP,NOTE_COICOP_CATEG,NOTE_TOT_EQUI_EXPEND_QUANTILE,NOTE_PURCH_BEHAVIOUR,NOTE_NUMBER_HOUSEHOLD_COMP,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_EDU_LEV_REFPERS,NOTE_LABPROF_STATUS_B_REF,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0130,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0130,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,N1,HH,99,ALL,2022,30.75,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,N2,HH,99,ALL,2022,45.05,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,N3,HH,99,ALL,2022,54.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,N4,HH,99,ALL,2022,54.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,60.52,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,02,ALL,ALL,ALL,TOT,HH,99,ALL,2022,43.53,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,N1,HH,99,ALL,2022,16.72,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,N2,HH,99,ALL,2022,26.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,N3,HH,99,ALL,2022,27.25,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,N4,HH,99,ALL,2022,27.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,27.9,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,021,ALL,ALL,ALL,TOT,HH,99,ALL,2022,23.28,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,N1,HH,99,ALL,2022,1.83,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,N2,HH,99,ALL,2022,3.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,N3,HH,99,ALL,2022,2.77,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,N4,HH,99,ALL,2022,3.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,3.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0211,ALL,ALL,ALL,TOT,HH,99,ALL,2022,2.6,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,N1,HH,99,ALL,2022,9.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,N2,HH,99,ALL,2022,16.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,N3,HH,99,ALL,2022,15,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,N4,HH,99,ALL,2022,13.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,13.68,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0212,ALL,ALL,ALL,TOT,HH,99,ALL,2022,13.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,N1,HH,99,ALL,2022,5.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,N2,HH,99,ALL,2022,6.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,N3,HH,99,ALL,2022,8.92,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,N4,HH,99,ALL,2022,10.79,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,10.69,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0213,ALL,ALL,ALL,TOT,HH,99,ALL,2022,7.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.71,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,0.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0219,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,N2,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,N3,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,N4,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,022,ALL,ALL,ALL,TOT,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,N2,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,N3,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,N4,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0220,ALL,ALL,ALL,TOT,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,N1,HH,99,ALL,2022,14.02,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,N2,HH,99,ALL,2022,18.91,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,N3,HH,99,ALL,2022,27.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,N4,HH,99,ALL,2022,27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,32.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,023,ALL,ALL,ALL,TOT,HH,99,ALL,2022,20.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,N1,HH,99,ALL,2022,14.02,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,N2,HH,99,ALL,2022,18.91,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,N3,HH,99,ALL,2022,27.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,N4,HH,99,ALL,2022,27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,32.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0230,ALL,ALL,ALL,TOT,HH,99,ALL,2022,20.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,N1,HH,99,ALL,2022,61.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,N2,HH,99,ALL,2022,88.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,N3,HH,99,ALL,2022,140.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,N4,HH,99,ALL,2022,170.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,183.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,03,ALL,ALL,ALL,TOT,HH,99,ALL,2022,103.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,N1,HH,99,ALL,2022,48.25,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,N2,HH,99,ALL,2022,71.01,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,N3,HH,99,ALL,2022,111.82,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,N4,HH,99,ALL,2022,133.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,144.23,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,031,ALL,ALL,ALL,TOT,HH,99,ALL,2022,81.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.24,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,N3,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0311,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,N1,HH,99,ALL,2022,42.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,N2,HH,99,ALL,2022,63.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,N3,HH,99,ALL,2022,102.52,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,N4,HH,99,ALL,2022,123.37,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,136.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0312,ALL,ALL,ALL,TOT,HH,99,ALL,2022,73.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,N1,HH,99,ALL,2022,2.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,N2,HH,99,ALL,2022,2.8,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,N3,HH,99,ALL,2022,3.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,N4,HH,99,ALL,2022,4.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,2.7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0313,ALL,ALL,ALL,TOT,HH,99,ALL,2022,2.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,N1,HH,99,ALL,2022,3.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,N2,HH,99,ALL,2022,4.85,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,N3,HH,99,ALL,2022,5.7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,N4,HH,99,ALL,2022,4.66,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,4.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0314,ALL,ALL,ALL,TOT,HH,99,ALL,2022,4.54,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,N1,HH,99,ALL,2022,13.59,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,N2,HH,99,ALL,2022,17.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,N3,HH,99,ALL,2022,28.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,N4,HH,99,ALL,2022,37.52,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,39.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,032,ALL,ALL,ALL,TOT,HH,99,ALL,2022,21.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,N1,HH,99,ALL,2022,13.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,N2,HH,99,ALL,2022,17.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,N3,HH,99,ALL,2022,27.8,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,N4,HH,99,ALL,2022,36.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,38.8,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0321,ALL,ALL,ALL,TOT,HH,99,ALL,2022,21.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,N1,HH,99,ALL,2022,0.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,N2,HH,99,ALL,2022,0.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,N3,HH,99,ALL,2022,0.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,N4,HH,99,ALL,2022,0.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0322,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,N1,HH,99,ALL,2022,889.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,N2,HH,99,ALL,2022,1069.3,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,N3,HH,99,ALL,2022,1090.6,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,N4,HH,99,ALL,2022,1090.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,1040.6,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,04,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1010.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,N1,HH,99,ALL,2022,79.03,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,N2,HH,99,ALL,2022,69.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,N3,HH,99,ALL,2022,80.68,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,N4,HH,99,ALL,2022,86.35,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,133.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,041,ALL,ALL,ALL,TOT,HH,99,ALL,2022,79.83,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,IT,SPESA_MEDIA,0411,ALL,ALL,ALL,N1,HH,99,ALL,2022,76.77,,,,,,,,,,,,,,,,
